,N0 [atoms/b-cm],ZAID,XS [barns],MT,T chamber [Kelvin],P chamber [Pa],Theta,Xe Conc [atoms/b-cm]
245,0.0,922320,6.543653938852698,102,2700.0,6890000.0,60.0,0.0
246,0.0,922330,5.141922581984716,102,2700.0,6890000.0,60.0,0.0
247,0.0,922340,14.274739470399618,102,2700.0,6890000.0,60.0,0.0
248,0.000184383,922350,7.88226107930321,102,2700.0,6890000.0,60.0,0.0
249,0.0,922360,4.654129081469177,102,2700.0,6890000.0,60.0,0.0
250,0.0,922370,33.2295377546133,102,2700.0,6890000.0,60.0,0.0
251,0.00073974,922380,1.167963213428057,102,2700.0,6890000.0,60.0,0.0
252,0.0,922390,6.048434982599114,102,2700.0,6890000.0,60.0,0.0
253,0.0,922400,18.379121398488543,102,2700.0,6890000.0,60.0,0.0
254,0.0,922410,33.50956208109874,102,2700.0,6890000.0,60.0,0.0
255,0.0,932350,22.96619595733185,102,2700.0,6890000.0,60.0,0.0
256,0.0,932360,11.91768104707323,102,2700.0,6890000.0,60.0,0.0
257,0.0,932370,22.700789843781337,102,2700.0,6890000.0,60.0,0.0
258,0.0,932380,31.875234055527113,102,2700.0,6890000.0,60.0,0.0
259,0.0,932390,10.958803177413532,102,2700.0,6890000.0,60.0,0.0
260,0.0,942360,5.4885193406538955,102,2700.0,6890000.0,60.0,0.0
261,0.0,942370,37.557321514903414,102,2700.0,6890000.0,60.0,0.0
262,0.0,942380,31.83728156957169,102,2700.0,6890000.0,60.0,0.0
263,0.0,942390,47.525625954807246,102,2700.0,6890000.0,60.0,0.0
264,0.0,942400,133.61093386342134,102,2700.0,6890000.0,60.0,0.0
265,0.0,942410,34.0969173646683,102,2700.0,6890000.0,60.0,0.0
266,0.0,942420,18.42406215492569,102,2700.0,6890000.0,60.0,0.0
267,0.0,942430,9.0276427063981,102,2700.0,6890000.0,60.0,0.0
268,0.0,942440,1.3087989697684679,102,2700.0,6890000.0,60.0,0.0
269,0.0,942460,60.97750646557928,102,2700.0,6890000.0,60.0,0.0
270,0.0,952410,83.59280955220147,102,2700.0,6890000.0,60.0,0.0
271,0.0,952420,19.770763375771832,102,2700.0,6890000.0,60.0,0.0
272,0.0,952430,29.475065988877585,102,2700.0,6890000.0,60.0,0.0
273,0.0,952440,45.949082672233374,102,2700.0,6890000.0,60.0,0.0
274,0.0,953420,0.0,102,2700.0,6890000.0,60.0,0.0
275,0.0,953440,0.0,102,2700.0,6890000.0,60.0,0.0
